OBJECTID,FOD_ID,FPA_ID,SOURCE_SYSTEM_TYPE,SOURCE_SYSTEM,NWCG_REPORTING_AGENCY,NWCG_REPORTING_UNIT_ID,NWCG_REPORTING_UNIT_NAME,SOURCE_REPORTING_UNIT,SOURCE_REPORTING_UNIT_NAME,LOCAL_FIRE_REPORT_ID,LOCAL_INCIDENT_ID,FIRE_CODE,FIRE_NAME,ICS_209_INCIDENT_NUMBER,ICS_209_NAME,MTBS_ID,MTBS_FIRE_NAME,COMPLEX_NAME,FIRE_YEAR,DISCOVERY_DATE,DISCOVERY_DOY,DISCOVERY_TIME,STAT_CAUSE_CODE,STAT_CAUSE_DESCR,CONT_DATE,CONT_DOY,CONT_TIME,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,OWNER_CODE,OWNER_DESCR,STATE,COUNTY,FIPS_CODE,FIPS_NAME,Shape
1817793,300235664,SFO-2015OH-OHS41-64021-P-128-11/27/2015,NONFED,ST-NASF,ST/C&L,USOHOHS,Ohio Department of Natural Resources,OHOHS,Ohio Department of Natural Resources,,41-64021-P-128-11/27/2015,,3050,,,,,,2015,2457353.5,331,1844,4.0,Campfire,2457353.5,331.0,1922,1.5,B,39.811822,-82.2903,8.0,PRIVATE,OH,PERRY,127,Perry,b'\x00\x01\xad\x10\x00\x00\xd4\x81sF\x94\x92T\xc08\x16\x86\xc8\xe9\xe7C@\xd4\x81sF\x94\x92T\xc08\x16\x86\xc8\xe9\xe7C@|\x01\x00\x00\x00\xd4\x81sF\x94\x92T\xc08\x16\x86\xc8\xe9\xe7C@\xfe'
942937,1070476,SWRA_TN_9493,NONFED,ST-TNTNS,ST/C&L,USTNTNS,Tennessee Division of Forestry,TNTNS3,TNS Unit 3,,0318,,,,,,,,2000,2451612.5,69,,7.0,Arson,,,,0.2,A,35.3467,-85.6967,14.0,MISSING/NOT SPECIFIED,TN,,,,b'\x00\x01\xad\x10\x00\x00\xe0\xc7\x98\xbb\x96lU\xc0\x00\xc3d\xaa`\xacA@\xe0\xc7\x98\xbb\x96lU\xc0\x00\xc3d\xaa`\xacA@|\x01\x00\x00\x00\xe0\xc7\x98\xbb\x96lU\xc0\x00\xc3d\xaa`\xacA@\xfe'
850329,972045,SWRA_AL_45373,NONFED,ST-ALALS,ST/C&L,USALALS,Alabama Forestry Commission,ALALS3,AFC District 3,,86.390,,,,,,,,2000,2451883.5,340,,7.0,Arson,,,,0.5,B,31.4761,-86.3906,14.0,MISSING/NOT SPECIFIED,AL,,,,b'\x00\x01\xad\x10\x00\x00Pt$\x97\xff\x98U\xc00\xa0\x89\xb0\xe1y?@Pt$\x97\xff\x98U\xc00\xa0\x89\xb0\xe1y?@|\x01\x00\x00\x00Pt$\x97\xff\x98U\xc00\xa0\x89\xb0\xe1y?@\xfe'
1623399,201658686,SFO-NY-2012-NY4512-2012-4785,NONFED,ST-NASF,ST/C&L,USNYNYX,Fire Department of New York,NY4512,Fire Department of New York,,NY4512-2012-4785,,,,,,,,2012,2456125.5,199,0352,9.0,Miscellaneous,2456125.5,199.0,,0.1,A,44.529,-75.6244,14.0,MISSING/NOT SPECIFIED,NY,ST LAWRENCE,089,St. Lawrence,b'\x00\x01\xad\x10\x00\x00\xd4\xe7j+\xf6\xe7R\xc0\xc8\xca\xa1E\xb6CF@\xd4\xe7j+\xf6\xe7R\xc0\xc8\xca\xa1E\xb6CF@|\x01\x00\x00\x00\xd4\xe7j+\xf6\xe7R\xc0\xc8\xca\xa1E\xb6CF@\xfe'
519507,559654,SFO-NC0258-035-0008,NONFED,ST-NASF,ST/C&L,USNCNCS,North Carolina Forest Service,NCNCS,North Carolina Division of Forest Resources,,,,,,,,,,2005,2453465.5,95,,5.0,Debris Burning,,,,0.1,A,36.17359,-78.12361,14.0,MISSING/NOT SPECIFIED,NC,Franklin,069,Franklin,b'\x00\x01\xad\x10\x00\x00X\xdd\xea9\xe9\x87S\xc0\xd8tv28\x16B@X\xdd\xea9\xe9\x87S\xc0\xd8tv28\x16B@|\x01\x00\x00\x00X\xdd\xea9\xe9\x87S\xc0\xd8tv28\x16B@\xfe'
520886,561049,SFO-NC0258-069-0019,NONFED,ST-NASF,ST/C&L,USNCNCS,North Carolina Forest Service,NCNCS,North Carolina Division of Forest Resources,,,,,,,,,,2005,2453482.5,112,,7.0,Arson,,,,0.1,A,35.15913,-76.83691,14.0,MISSING/NOT SPECIFIED,NC,Pamlico,137,Pamlico,b'\x00\x01\xad\x10\x00\x00\x80\xec\xf5\xee\x8f5S\xc0\x08\xe80_^\x94A@\x80\xec\xf5\xee\x8f5S\xc0\x08\xe80_^\x94A@|\x01\x00\x00\x00\x80\xec\xf5\xee\x8f5S\xc0\x08\xe80_^\x94A@\xfe'
673220,736063,SFO-WI038113023,NONFED,ST-NASF,ST/C&L,USWIWIS,Wisconsin Department of Natural Resources,WI Brule,Brule District,,,,,,,,,,2003,2452744.5,105,,5.0,Debris Burning,,,,0.01,A,46.75647286,-90.78544172,14.0,MISSING/NOT SPECIFIED,WI,Ashland,003,Ashland,b'\x00\x01\xad\x10\x00\x00\x14\x14Y\xadD\xb2V\xc0\x80\x01I\x1a\xd4`G@\x14\x14Y\xadD\xb2V\xc0\x80\x01I\x1a\xd4`G@|\x01\x00\x00\x00\x14\x14Y\xadD\xb2V\xc0\x80\x01I\x1a\xd4`G@\xfe'
706557,784452,MSARCH_30005,NONFED,ST-MSMSS,ST/C&L,USMSMSS,Mississippi Forestry Commission,MSMSS,Mississippi Forestry Commission,,,,,,,,,,1995,2449962.5,245,1816,5.0,Debris Burning,2449962.5,245.0,1915,5.0,B,32.26062253,-90.57440652,14.0,MISSING/NOT SPECIFIED,MS,Hinds,049,Hinds,b'\x00\x01\xad\x10\x00\x00\x94\x80\x90\x13\xc3\xa4V\xc0\xb8y=\x14\\!@@\x94\x80\x90\x13\xc3\xa4V\xc0\xb8y=\x14\\!@@|\x01\x00\x00\x00\x94\x80\x90\x13\xc3\xa4V\xc0\xb8y=\x14\\!@@\xfe'
1212639,1469814,W-620440,FED,DOI-WFMI,BIA,USSDRBA,Rosebud Agency,SDRBA,Rosebud Agency,194,,FW6Q,DITCH,,,,,,2010,2455477.5,281,0225,9.0,Miscellaneous,2455477.5,281.0,0425,0.7,B,43.1411,-100.9092,9.0,TRIBAL,SD,,,,b'\x00\x01\xad\x10\x00\x00xa2U0:Y\xc0\xa0\xbb\x96\x90\x0f\x92E@xa2U0:Y\xc0\xa0\xbb\x96\x90\x0f\x92E@|\x01\x00\x00\x00xa2U0:Y\xc0\xa0\xbb\x96\x90\x0f\x92E@\xfe'
950306,1077950,SWRA_VA_8842,NONFED,ST-VAVAS,ST/C&L,USVAVAS,Virginia Department of Forestry,VAVAS2,Charlottesville District,,6020,,,,,,,,2001,2452207.5,298,,5.0,Debris Burning,,,,1.0,B,37.5,-77.6667,14.0,MISSING/NOT SPECIFIED,VA,,,,b'\x00\x01\xad\x10\x00\x00\x8c\x0fz6\xabjS\xc0\x08\x00\x00\x00\x00\xc0B@\x8c\x0fz6\xabjS\xc0\x08\x00\x00\x00\x00\xc0B@|\x01\x00\x00\x00\x8c\x0fz6\xabjS\xc0\x08\x00\x00\x00\x00\xc0B@\xfe'
942554,1070091,SWRA_TN_9108,NONFED,ST-TNTNS,ST/C&L,USTNTNS,Tennessee Division of Forestry,TNTNS2,TNS Unit 2,,0394,,,,,,,,2000,2451837.5,294,,7.0,Arson,,,,1.0,B,35.2833,-84.3717,14.0,MISSING/NOT SPECIFIED,TN,,,,"b'\x00\x01\xad\x10\x00\x00\x14\xfb\xcb\xee\xc9\x17U\xc0\x80z\xa5,C\xa4A@\x14\xfb\xcb\xee\xc9\x17U\xc0\x80z\xa5,C\xa4A@|\x01\x00\x00\x00\x14\xfb\xcb\xee\xc9\x17U\xc0\x80z\xa5,C\xa4A@\xfe'"
1587871,201605110,SFO-SC-2012-12FF0778,NONFED,ST-NASF,ST/C&L,USSCSCS,South Carolina Forestry Commission,SCSCS,South Carolina Forestry Commission,,12FF0778,,,,,,,,2012,2455971.5,45,0436,5.0,Debris Burning,2455971.5,45.0,0534,1.0,B,33.067989,-80.88488,8.0,PRIVATE,SC,Colleton County,029,Colleton,b'\x00\x01\xad\x10\x00\x00\x988\xb9\xdf\xa18T\xc0x\xbe\x11\xdd\xb3\x88@@\x988\xb9\xdf\xa18T\xc0x\xbe\x11\xdd\xb3\x88@@|\x01\x00\x00\x00\x988\xb9\xdf\xa18T\xc0x\xbe\x11\xdd\xb3\x88@@\xfe'
603481,651302,SFO-TX01430604-10767371,NONFED,ST-NASF,ST/C&L,USTXLAS,Texas Forest Service - Linden Area,TXLAS,Texas Forest Service - Linden Area,,,,,,,,,,2004,2453267.5,263,,5.0,Debris Burning,,,,4.0,B,33.08805002,-94.69249999,14.0,MISSING/NOT SPECIFIED,TX,Morris,343,Morris,"b""\x00\x01\xad\x10\x00\x00\xf0az\xebQ\xacW\xc0\xf8'\x1a9E\x8b@@\xf0az\xebQ\xacW\xc0\xf8'\x1a9E\x8b@@|\x01\x00\x00\x00\xf0az\xebQ\xacW\xc0\xf8'\x1a9E\x8b@@\xfe"""
1745459,300085416,SFO-2014NY3454NY3454-2014-1400118,NONFED,ST-NASF,ST/C&L,USNYNYX,Fire Department of New York,NY3454,Fire Department of New York,,NY3454-2014-1400118,,,,,,,,2014,2456960.5,303,1522,3.0,Smoking,2456983.5,326.0,1531,0.1,A,43.1075,-76.2904,14.0,MISSING/NOT SPECIFIED,NY,ONONDAGA,067,Onondaga,b'\x00\x01\xad\x10\x00\x00\x88\xb0\xe1\xe9\x95\x12S\xc0\x00)\\\x8f\xc2\x8dE@\x88\xb0\xe1\xe9\x95\x12S\xc0\x00)\\\x8f\xc2\x8dE@|\x01\x00\x00\x00\x88\xb0\xe1\xe9\x95\x12S\xc0\x00)\\\x8f\xc2\x8dE@\xfe'
385744,408634,SFO-AR031306,NONFED,ST-NASF,ST/C&L,USARARS,Arkansas Forestry Commission,ARARS6,ARS District 6,,,,,,,,,,2003,2452866.5,227,,9.0,Miscellaneous,,,,2.0,B,35.06692998,-93.92289998,14.0,MISSING/NOT SPECIFIED,AR,Logan,083,Logan,b'\x00\x01\xad\x10\x00\x00\x0c\xe5\x13\xcb\x10{W\xc0p\x9c])\x91\x88A@\x0c\xe5\x13\xcb\x10{W\xc0p\x9c])\x91\x88A@|\x01\x00\x00\x00\x0c\xe5\x13\xcb\x10{W\xc0p\x9c])\x91\x88A@\xfe'
627850,677365,SFO-TX02240706-37242,NONFED,ST-NASF,ST/C&L,USTXTXS,Texas A & M Forest Service,TXTXS,Texas Forest Service,,,,,,,,,,2006,2453809.5,74,,9.0,Miscellaneous,,,,7.0,B,33.10157,-98.01785002,14.0,MISSING/NOT SPECIFIED,TX,Jack,237,Jack,b'\x00\x01\xad\x10\x00\x00\x80\x08it$\x81X\xc0\xa0 \xea>\x00\x8d@@\x80\x08it$\x81X\xc0\xa0 \xea>\x00\x8d@@|\x01\x00\x00\x00\x80\x08it$\x81X\xc0\xa0 \xea>\x00\x8d@@\xfe'
308445,314543,W-521260,FED,DOI-WFMI,BLM,USAZPHD,Phoenix District Office,AZPHD,Phoenix District Office,,,CQD5,MCCONICO,,,,,,2006,2453900.5,165,1645,2.0,Equipment Use,2453900.5,165.0,1800,1.0,B,35.2264,-114.0616,8.0,PRIVATE,AZ,Mohave,015,Mohave,b'\x00\x01\xad\x10\x00\x00\xbc[ A\xf1\x83\\\xc0H\xe8\xd9\xac\xfa\x9cA@\xbc[ A\xf1\x83\\\xc0H\xe8\xd9\xac\xfa\x9cA@|\x01\x00\x00\x00\xbc[ A\xf1\x83\\\xc0H\xe8\xd9\xac\xfa\x9cA@\xfe'
950436,1078082,SWRA_VA_8976,NONFED,ST-VAVAS,ST/C&L,USVAVAS,Virginia Department of Forestry,VAVAS2,Charlottesville District,,8558,,,,,,,,2001,2451986.5,77,,8.0,Children,,,,0.2,A,38.2517,-77.5017,14.0,MISSING/NOT SPECIFIED,VA,,,,b'\x00\x01\xad\x10\x00\x00\xcc\x19Q\xda\x1b`S\xc0\xa03\xa2\xb47 C@\xcc\x19Q\xda\x1b`S\xc0\xa03\xa2\xb47 C@|\x01\x00\x00\x00\xcc\x19Q\xda\x1b`S\xc0\xa03\xa2\xb47 C@\xfe'
608930,656811,SFO-TX01430696-10440621,NONFED,ST-NASF,ST/C&L,USTXHAS,Texas Forest Service - Henderson Area,TXHAS,Texas Forest Service - Henderson Area,,,,,,,,,,1996,2450268.5,186,,4.0,Campfire,,,,5.0,B,32.06875,-95.54375,14.0,MISSING/NOT SPECIFIED,TX,Henderson,213,Henderson,b'\x00\x01\xad\x10\x00\x00\xcc\xcc\xcc\xcc\xcc\xe2W\xc0\xd8\xcc\xcc\xcc\xcc\x08@@\xcc\xcc\xcc\xcc\xcc\xe2W\xc0\xd8\xcc\xcc\xcc\xcc\x08@@|\x01\x00\x00\x00\xcc\xcc\xcc\xcc\xcc\xe2W\xc0\xd8\xcc\xcc\xcc\xcc\x08@@\xfe'
434975,469071,SFO-GA01150606-32-193-0003-07,NONFED,ST-NASF,ST/C&L,USGAGAS,Georgia Forestry Commission,GA Americus,"GAS Flint District, Americus Office",,,,,,,,,,2006,2453929.5,194,,7.0,Arson,,,,1.22,B,32.28869116,-84.15932734,14.0,MISSING/NOT SPECIFIED,GA,Macon,193,Macon,b'\x00\x01\xad\x10\x00\x00$\xaaLk2\nU\xc0\x18l\xf9\xd4\xf3$@@$\xaaLk2\nU\xc0\x18l\xf9\xd4\xf3$@@|\x01\x00\x00\x00$\xaaLk2\nU\xc0\x18l\xf9\xd4\xf3$@@\xfe'
507644,545630,SFO-MN0349-928162,NONFED,ST-NASF,ST/C&L,USMNMNS,Minnesota Department of Natural Resources,MNMNS,Minnesota Department of Natural Resources,,,,,,,,,,2002,2452380.5,106,,7.0,Arson,,,,340.0,E,47.42371435,-95.61736004,14.0,MISSING/NOT SPECIFIED,MN,Mahnomen,087,Mahnomen,b'\x00\x01\xad\x10\x00\x00\x0cj\xaf\xd3\x82\xe7W\xc0P\x0c\x96E<\xb6G@\x0cj\xaf\xd3\x82\xe7W\xc0P\x0c\x96E<\xb6G@|\x01\x00\x00\x00\x0cj\xaf\xd3\x82\xe7W\xc0P\x0c\x96E<\xb6G@\xfe'
841740,963146,SWRA_AL_36351,NONFED,ST-ALALS,ST/C&L,USALALS,Alabama Forestry Commission,ALALS4,AFC District 4,,86.704,,,,,,,,1998,2450968.5,155,,9.0,Miscellaneous,,,,2.5,B,32.5961,-86.7042,14.0,MISSING/NOT SPECIFIED,AL,,,,b'\x00\x01\xad\x10\x00\x00\xf4u\xe0\x9c\x11\xadU\xc0\xa8\x92:\x01ML@@\xf4u\xe0\x9c\x11\xadU\xc0\xa8\x92:\x01ML@@|\x01\x00\x00\x00\xf4u\xe0\x9c\x11\xadU\xc0\xa8\x92:\x01ML@@\xfe'
1851715,300282837,SFO-2015TXPRI579829,NONFED,ST-NASF,ST/C&L,USTXTXS,Texas A & M Forest Service,TXPRI,Texas Forest Service,,579829,,THE SHORES/GRANDVIEW,,,,,,2015,2457298.5,276,,9.0,Miscellaneous,,,,5.0,B,31.997786,-96.243968,14.0,MISSING/NOT SPECIFIED,TX,Navarro,349,Navarro,b'\x00\x01\xad\x10\x00\x00LQ\xf5+\x9d\x0fX\xc00h>\xe7n\xff?@LQ\xf5+\x9d\x0fX\xc00h>\xe7n\xff?@|\x01\x00\x00\x00LQ\xf5+\x9d\x0fX\xc00h>\xe7n\xff?@\xfe'
1701452,201919458,IA-IITF-19458,INTERAGCY,IA-PRIITF,IA,USPRIITF,International Institute of Tropical Forestry,PRIITF,International Institute of Tropical Forestry,,,,,,,,,,2003,2452707.5,68,,13.0,Missing/Undefined,,,,1.0,B,18.31448,-67.197655,14.0,MISSING/NOT SPECIFIED,PR,,,,b'\x00\x01\xad\x10\x00\x00\x009(a\xa6\xccP\xc0\x10?\xe3\xc2\x81P2@\x009(a\xa6\xccP\xc0\x10?\xe3\xc2\x81P2@|\x01\x00\x00\x00\x009(a\xa6\xccP\xc0\x10?\xe3\xc2\x81P2@\xfe'
797732,904008,SCHMIDT_26000947,NONFED,ST-MIMIS,ST/C&L,USMIMIS,Michigan Department of Natural Resources,MIMIS,Michigan Department of Natural Resources,,,,,,,,,,1993,2449105.5,118,1810,8.0,Children,2449105.5,118.0,1932,2.5,B,45.73177985,-87.09029388,14.0,MISSING/NOT SPECIFIED,MI,Delta,041,Delta,b'\x00\x01\xad\x10\x00\x00@h\xfb_\xc7\xc5U\xc0\xa0\xcfM\xf6\xaa\xddF@@h\xfb_\xc7\xc5U\xc0\xa0\xcfM\xf6\xaa\xddF@|\x01\x00\x00\x00@h\xfb_\xc7\xc5U\xc0\xa0\xcfM\xf6\xaa\xddF@\xfe'
184483,186752,W-377815,FED,DOI-WFMI,BIA,USMNRLA,Red Lake Agency,MNRLA,Red Lake Agency,274,,,R274,,,,,,1997,2450566.5,118,1820,5.0,Debris Burning,2450566.5,118.0,1855,2.0,B,47.8833,-94.9003,2.0,BIA,MN,,,,b'\x00\x01\xad\x10\x00\x00\xac%\xe4\x83\x9e\xb9W\xc0PGr\xf9\x0f\xf1G@\xac%\xe4\x83\x9e\xb9W\xc0PGr\xf9\x0f\xf1G@|\x01\x00\x00\x00\xac%\xe4\x83\x9e\xb9W\xc0PGr\xf9\x0f\xf1G@\xfe'
804155,910546,STATE_KY_16226,NONFED,ST-KYKYS,ST/C&L,USKYKYS,Kentucky Division of Forestry,KYKYS9,KYS Western Kentucky District,,00-905,,,,,,,,2000,2451850.5,307,,5.0,Debris Burning,,,,0.3,B,37.6758,-82.6911,14.0,MISSING/NOT SPECIFIED,KY,,,,b'\x00\x01\xad\x10\x00\x00\xfc\x90~\xfb:\xacT\xc0\x88QI\x9d\x80\xd6B@\xfc\x90~\xfb:\xacT\xc0\x88QI\x9d\x80\xd6B@|\x01\x00\x00\x00\xfc\x90~\xfb:\xacT\xc0\x88QI\x9d\x80\xd6B@\xfe'
906749,1033812,SWRA_SC_47441,NONFED,ST-SCSCS,ST/C&L,USSCSCS,South Carolina Forestry Commission,SCSCS1,SCS Unit 1,,4051,,,,,,,,1998,2450864.5,51,,8.0,Children,,,,0.5,B,33.895,-82.2906,14.0,MISSING/NOT SPECIFIED,SC,,,,b'\x00\x01\xad\x10\x00\x00\xec\r\xbe0\x99\x92T\xc0\xc8\xf5(\\\x8f\xf2@@\xec\r\xbe0\x99\x92T\xc0\xc8\xf5(\\\x8f\xf2@@|\x01\x00\x00\x00\xec\r\xbe0\x99\x92T\xc0\xc8\xf5(\\\x8f\xf2@@\xfe'
1850405,300278532,SFO-2015TXLFDX577853,NONFED,ST-NASF,ST/C&L,USTXTXS,Texas A & M Forest Service,TXLFDX,Local Fire Department,,577853,,DOWDY FERRY,,,,,,2015,2457207.5,185,,9.0,Miscellaneous,,,,0.5,B,32.68027,-96.677,8.0,PRIVATE,TX,Dallas,113,Dallas,b'\x00\x01\xad\x10\x00\x00\x14\xd9\xce\xf7S+X\xc0\xa09]\x16\x13W@@\x14\xd9\xce\xf7S+X\xc0\xa09]\x16\x13W@@|\x01\x00\x00\x00\x14\xd9\xce\xf7S+X\xc0\xa09]\x16\x13W@@\xfe'
1577145,201506070,W-644299,FED,DOI-WFMI,BIA,USNDTMA,Turtle Mountain Agency,NDTMA,Turtle Mountain Agency,212,,G65A,GARDEN,,,,,,2012,2456166.5,240,1855,9.0,Miscellaneous,2456166.5,240.0,1920,0.1,A,48.7983,-99.8692,2.0,BIA,ND,,,,b'\x00\x01\xad\x10\x00\x00\xb8k\t\xf9\xa0\xf7X\xc0\xd02\xc4\xb1.fH@\xb8k\t\xf9\xa0\xf7X\xc0\xd02\xc4\xb1.fH@|\x01\x00\x00\x00\xb8k\t\xf9\xa0\xf7X\xc0\xd02\xc4\xb1.fH@\xfe'
1186230,1438280,SFO-2010-SCSCS11WF0251,NONFED,ST-NASF,ST/C&L,USSCSCS,South Carolina Forestry Commission,SCSCS,South Carolina Forestry Commission,,,,,,,,,,2010,2455553.5,357,,5.0,Debris Burning,,,,1.0,B,33.475739,-80.97921,8.0,PRIVATE,SC,Orangeburg County,075,Orangeburg,b'\x00\x01\xad\x10\x00\x00\xa0zk`\xab>T\xc0H7\xfb\x03\xe5\xbc@@\xa0zk`\xab>T\xc0H7\xfb\x03\xe5\xbc@@|\x01\x00\x00\x00\xa0zk`\xab>T\xc0H7\xfb\x03\xe5\xbc@@\xfe'
534724,575194,SFO-NC0457-NCST-050-20090012,NONFED,ST-NASF,ST/C&L,USNCNCS,North Carolina Forest Service,NCNCS,North Carolina Division of Forest Resources,,,,,,,,,,2009,2454885.5,54,,3.0,Smoking,,,,0.5,B,35.36917,-83.24133,14.0,MISSING/NOT SPECIFIED,NC,Jackson,099,Jackson,b'\x00\x01\xad\x10\x00\x00\xc8bb\xf3q\xcfT\xc0\x10Uj\xf6@\xafA@\xc8bb\xf3q\xcfT\xc0\x10Uj\xf6@\xafA@|\x01\x00\x00\x00\xc8bb\xf3q\xcfT\xc0\x10Uj\xf6@\xafA@\xfe'
495285,532697,SFO-MN0349-915189,NONFED,ST-NASF,ST/C&L,USMNMNS,Minnesota Department of Natural Resources,MNMNS,Minnesota Department of Natural Resources,,,,,,,,,,1993,2449094.5,107,,5.0,Debris Burning,,,,1.0,B,47.391823,-93.375934,14.0,MISSING/NOT SPECIFIED,MN,Itasca,061,Itasca,"b""\x00\x01\xad\x10\x00\x00\x14\xddzM\x0fXW\xc0\x10i\x8dA'\xb2G@\x14\xddzM\x0fXW\xc0\x10i\x8dA'\xb2G@|\x01\x00\x00\x00\x14\xddzM\x0fXW\xc0\x10i\x8dA'\xb2G@\xfe"""
1848346,300274982,SFO-2015KS00003881,NONFED,ST-NASF,ST/C&L,USKSKSS,Kansas State Forestry,KSKSS,Kansas State Forestry (PBC Area),,3881,,568,,,,,,2015,2457317.5,295,1445,9.0,Miscellaneous,2457317.5,295.0,1500,0.25,A,39.11,-95.08,14.0,MISSING/NOT SPECIFIED,KS,Leavenworth,103,Leavenworth,b'\x00\x01\xad\x10\x00\x00\x84\xebQ\xb8\x1e\xc5W\xc0\xb8G\xe1z\x14\x8eC@\x84\xebQ\xb8\x1e\xc5W\xc0\xb8G\xe1z\x14\x8eC@|\x01\x00\x00\x00\x84\xebQ\xb8\x1e\xc5W\xc0\xb8G\xe1z\x14\x8eC@\xfe'
146006,147437,FS-374296,FED,FS-FIRESTAT,FS,USMOMTF,Mark Twain National Forest,0905,Mark Twain National Forest,65,,,LITTLE ONE,,,,,,2002,2452371.5,97,1715,7.0,Arson,2452371.5,97.0,1800,1.5,B,36.99055556,-90.76944444,5.0,USFS,MO,,,,b'\x00\x01\xad\x10\x00\x00\xe4x\xe4\x93>\xb1V\xc0 \x89K\x86\xca~B@\xe4x\xe4\x93>\xb1V\xc0 \x89K\x86\xca~B@|\x01\x00\x00\x00\xe4x\xe4\x93>\xb1V\xc0 \x89K\x86\xca~B@\xfe'
616759,664809,SFO-TX02230706-1008,NONFED,ST-NASF,ST/C&L,USTXTXS,Texas A & M Forest Service,TXCON,Texas Forest Service - Conroe Area,,,,,,,,,,2006,2453900.5,165,,9.0,Miscellaneous,,,,2.0,B,30.44127998,-95.79864002,14.0,MISSING/NOT SPECIFIED,TX,Montgomery,339,Montgomery,b'\x00\x01\xad\x10\x00\x00L\xcb\x07\xeb\x1c\xf3W\xc0\xd0z\x8a\xb9\xf7p>@L\xcb\x07\xeb\x1c\xf3W\xc0\xd0z\x8a\xb9\xf7p>@|\x01\x00\x00\x00L\xcb\x07\xeb\x1c\xf3W\xc0\xd0z\x8a\xb9\xf7p>@\xfe'
399190,432916,SFO-FL02370707-2007-14-0436,NONFED,ST-NASF,ST/C&L,USFLFLS,Florida Forest Service,FLFLS,Florida Forest Service,,14-0436,,,,,,,,2007,2454324.5,224,,1.0,Lightning,,,,8.0,B,27.69972,-82.00639,14.0,MISSING/NOT SPECIFIED,FL,Polk,105,Polk,b'\x00\x01\xad\x10\x00\x00\\A\x9a\xb1h\x80T\xc0\x80[\x94\xd9 \xb3;@\\A\x9a\xb1h\x80T\xc0\x80[\x94\xd9 \xb3;@|\x01\x00\x00\x00\\A\x9a\xb1h\x80T\xc0\x80[\x94\xd9 \xb3;@\xfe'
444423,478600,SFO-GA0261-34-075-0010-12,NONFED,ST-NASF,ST/C&L,USGAGAS,Georgia Forestry Commission,GA Camilla,"GAS Flint District, Camilla Office",,,,,,,,,,2007,2454445.5,345,,5.0,Debris Burning,,,,2.9,B,31.0347681,-83.38568161,14.0,MISSING/NOT SPECIFIED,GA,Cook,075,Cook,b'\x00\x01\xad\x10\x00\x00\x94g\xeb\x01\xaf\xd8T\xc0\xc0q\xec\x8f\xe6\x08?@\x94g\xeb\x01\xaf\xd8T\xc0\xc0q\xec\x8f\xe6\x08?@|\x01\x00\x00\x00\x94g\xeb\x01\xaf\xd8T\xc0\xc0q\xec\x8f\xe6\x08?@\xfe'
1108127,1349473,CDF_2008_53_2211_004155      ,NONFED,ST-CACDF,ST/C&L,USCALNU,Sonoma-Lake Napa Unit,CALNU,Sonoma-Lake Napa Unit,,004155      ,,STARR                    ,,,,,,2008,2454621.5,156,,9.0,Miscellaneous,,,,1.0,B,38.51111111,-122.84611111,14.0,MISSING/NOT SPECIFIED,CA,,,,b'\x00\x01\xad\x10\x00\x00\xdc\x8e6\xaf&\xb6^\xc0H\t\xbf\x16lAC@\xdc\x8e6\xaf&\xb6^\xc0H\t\xbf\x16lAC@|\x01\x00\x00\x00\xdc\x8e6\xaf&\xb6^\xc0H\t\xbf\x16lAC@\xfe'
1530725,201385791,TFS-TXFD2009-180792,NONFED,ST-TXTXS,ST/C&L,USTXTXS,Texas A & M Forest Service,TXVFD,Snyder Volunteer Fire Dept.,,180792,,COOPER MNT. RANCH,,,,,,2009,2454872.5,41,,11.0,Powerline,,,,4.0,B,32.98945515,-100.86535016,13.0,STATE OR PRIVATE,TX,Kent,263,Kent,b'\x00\x01\xad\x10\x00\x00t2\xa3\xe5a7Y\xc0\xf0\rcw\xa6~@@t2\xa3\xe5a7Y\xc0\xf0\rcw\xa6~@@|\x01\x00\x00\x00t2\xa3\xe5a7Y\xc0\xf0\rcw\xa6~@@\xfe'
1776197,300127394,SFO-2014NY4040NY4040-2014-69,NONFED,ST-NASF,ST/C&L,USNYNYX,Fire Department of New York,NY4040,Fire Department of New York,,NY4040-2014-69,,,,,,,,2014,2456785.5,128,1122,9.0,Miscellaneous,,,,0.1,A,42.0646,-75.5705,14.0,MISSING/NOT SPECIFIED,NY,BROOME,007,Broome,b'\x00\x01\xad\x10\x00\x00\x8c\x97n\x12\x83\xe4R\xc00\xa9\x13\xd0D\x08E@\x8c\x97n\x12\x83\xe4R\xc00\xa9\x13\xd0D\x08E@|\x01\x00\x00\x00\x8c\x97n\x12\x83\xe4R\xc00\xa9\x13\xd0D\x08E@\xfe'
484487,521374,SFO-MI03085009,NONFED,ST-NASF,ST/C&L,USMIMIS,Michigan Department of Natural Resources,MIMIS,Michigan Department of Natural Resources,,,,,,,,,,2003,2452878.5,239,,1.0,Lightning,,,,0.1,A,43.97435667,-85.60409709,14.0,MISSING/NOT SPECIFIED,MI,Lake,085,Lake,b'\x00\x01\xad\x10\x00\x00(J\xd7\x86\xa9fU\xc0\x18%(\xb8\xb7\xfcE@(J\xd7\x86\xa9fU\xc0\x18%(\xb8\xb7\xfcE@|\x01\x00\x00\x00(J\xd7\x86\xa9fU\xc0\x18%(\xb8\xb7\xfcE@\xfe'
